,1000_1,1000_2,500_1,500_2,100_1,100_2
train_7413.png,2,0,0,1,1,0
train_7414.png,0,1,3,3,0,0
train_7415.png,0,2,2,3,1,2
train_7416.png,3,0,2,3,0,1
train_7417.png,3,0,2,2,3,3
train_7418.png,1,1,1,2,0,2
train_7419.png,2,2,2,0,0,0
train_7420.png,2,1,0,2,0,0
train_7421.png,3,2,0,1,0,2
train_7422.png,1,3,0,1,2,0
train_7423.png,3,1,0,2,2,1
train_7424.png,2,2,1,0,3,3
train_7425.png,2,3,3,2,3,3
train_7426.png,0,0,2,1,3,2
train_7427.png,3,1,2,2,0,2
train_7428.png,0,1,3,3,1,2
train_7429.png,3,0,0,2,3,0
train_7430.png,2,2,1,3,1,2
train_7431.png,0,2,1,1,2,3
train_7432.png,2,0,2,1,0,1
train_7433.png,0,3,2,3,3,2
train_7434.png,3,3,1,0,1,3
train_7435.png,1,1,2,2,3,3
train_7436.png,0,0,2,3,2,0
train_7437.png,1,2,1,3,3,1
train_7438.png,0,0,0,3,2,2
train_7439.png,0,3,2,0,0,2
train_7440.png,2,0,2,0,3,1
train_7441.png,3,0,1,2,0,3
train_7442.png,0,3,1,3,1,0
train_7443.png,2,2,2,3,0,2
train_7444.png,1,1,1,3,3,2
train_7445.png,1,2,2,3,0,0
train_7446.png,0,0,3,3,2,3
train_7447.png,2,2,3,1,1,0
train_7448.png,2,1,0,0,0,1
train_7449.png,0,0,2,3,1,1
train_7450.png,1,3,3,3,2,1
train_7451.png,0,1,2,0,3,0
train_7452.png,2,1,3,1,0,0
train_7453.png,2,2,2,2,2,0
train_7454.png,3,2,0,0,2,2
train_7455.png,1,2,3,2,1,3
train_7456.png,1,0,1,0,3,1
train_7457.png,1,1,3,0,1,3
train_7458.png,2,3,3,2,0,2
train_7459.png,3,3,3,0,1,2
train_7460.png,1,2,3,3,1,1
train_7461.png,3,2,1,2,3,2
train_7462.png,2,0,3,2,3,1
train_7463.png,1,1,3,2,2,1
train_7464.png,1,1,3,1,0,3
train_7465.png,0,3,3,1,3,3
train_7466.png,1,0,2,1,2,2
train_7467.png,2,1,0,0,1,2
train_7468.png,1,2,1,1,0,1
train_7469.png,1,0,2,1,3,2
train_7470.png,3,1,0,0,1,3
train_7471.png,0,2,0,2,3,3
train_7472.png,0,3,1,3,0,3
train_7473.png,2,1,2,3,3,1
train_7474.png,1,3,3,3,0,1
train_7475.png,1,1,0,3,3,2
train_7476.png,1,2,3,3,2,0
train_7477.png,1,0,2,0,1,2
train_7478.png,0,2,0,1,2,3
train_7479.png,3,0,3,2,1,1
train_7480.png,0,0,1,3,0,0
train_7481.png,3,1,1,0,3,2
train_7482.png,0,3,0,2,3,2
train_7483.png,3,3,1,1,2,2
train_7484.png,0,2,3,0,3,2
train_7485.png,1,3,1,3,2,0
train_7486.png,0,0,1,2,2,3
train_7487.png,1,1,0,2,2,0
train_7488.png,1,2,3,0,1,2
train_7489.png,0,1,0,1,2,2
train_7490.png,3,0,3,1,0,3
train_7491.png,1,2,2,3,0,1
train_7492.png,3,2,1,0,0,2
train_7493.png,1,1,1,2,1,3
train_7494.png,0,1,0,1,3,3
train_7495.png,3,0,2,1,0,3
train_7496.png,3,3,2,3,1,0
train_7497.png,0,1,2,3,2,0
train_7498.png,3,2,3,1,1,2
train_7499.png,1,1,3,1,1,3
train_7500.png,3,0,0,1,2,2
train_7501.png,2,1,3,0,3,1
train_7502.png,1,0,2,2,1,2
train_7503.png,0,1,0,0,1,3
train_7504.png,3,3,1,1,0,3
train_7505.png,0,3,1,0,1,2
train_7506.png,2,1,0,2,1,2
train_7507.png,0,1,0,0,0,0
train_7508.png,1,3,0,2,1,3
train_7509.png,1,3,2,2,1,3
train_7510.png,3,0,1,2,1,0
train_7511.png,1,1,2,0,0,2
train_7512.png,2,3,2,2,2,0
train_7513.png,2,3,1,3,0,1
train_7514.png,1,2,2,3,1,1
train_7515.png,2,2,2,1,3,3
train_7516.png,2,3,2,2,1,2
train_7517.png,2,0,0,1,3,3
train_7518.png,1,3,3,1,0,3
train_7519.png,0,3,3,2,0,1
train_7520.png,2,1,2,2,2,3
train_7521.png,1,1,0,0,3,0
train_7522.png,0,0,2,2,3,1
train_7523.png,0,2,3,3,3,3
train_7524.png,0,1,1,3,0,2
train_7525.png,3,1,2,1,1,0
train_7526.png,2,1,2,0,1,3
train_7527.png,1,0,3,0,1,0
train_7528.png,1,1,0,2,0,3
train_7529.png,2,0,0,2,0,1
train_7530.png,2,1,2,0,2,0
train_7531.png,1,1,2,2,3,3
train_7532.png,3,1,1,0,3,2
train_7533.png,1,0,0,0,3,0
train_7534.png,3,0,1,2,3,1
train_7535.png,0,1,3,2,3,3
train_7536.png,1,1,1,2,0,2
train_7537.png,0,0,1,0,2,2
train_7538.png,0,2,1,2,3,1
train_7539.png,1,0,0,0,1,2
train_7540.png,0,1,0,0,0,2
train_7541.png,0,0,2,1,1,1
train_7542.png,0,2,2,3,0,1
train_7543.png,3,2,0,1,1,1
train_7544.png,2,2,2,2,2,2
train_7545.png,3,0,1,0,1,3
train_7546.png,1,2,3,1,1,2
train_7547.png,0,1,2,1,0,2
train_7548.png,1,3,0,2,1,0
train_7549.png,2,3,2,1,1,0
train_7550.png,1,0,1,0,0,3
train_7551.png,2,1,2,2,0,1
train_7552.png,3,2,3,3,0,0
train_7553.png,2,2,0,3,1,2
train_7554.png,2,1,1,2,1,0
train_7555.png,1,0,3,2,0,3
train_7556.png,3,0,0,0,3,0
train_7557.png,1,1,0,1,0,0
train_7558.png,2,3,0,0,3,2
train_7559.png,1,0,2,0,0,1
train_7560.png,3,3,1,3,0,1
train_7561.png,3,1,2,2,3,3
train_7562.png,1,3,0,3,2,0
train_7563.png,1,1,0,3,2,2
train_7564.png,1,2,1,0,0,3
train_7565.png,2,1,1,0,1,2
train_7566.png,0,3,2,2,3,0
train_7567.png,0,0,2,0,3,2
train_7568.png,0,2,0,1,3,2
train_7569.png,0,3,2,0,3,2
train_7570.png,2,3,3,0,2,1
train_7571.png,2,3,3,0,1,3
train_7572.png,1,0,0,3,3,2
train_7573.png,2,2,2,2,3,0
train_7574.png,1,1,0,0,1,1
train_7575.png,2,2,0,3,0,1
train_7576.png,1,2,0,2,3,1
train_7577.png,3,3,1,1,2,0
train_7578.png,1,3,1,1,3,0
train_7579.png,1,1,1,3,1,2
train_7580.png,3,1,3,2,2,3
train_7581.png,2,3,2,3,0,0
train_7582.png,3,3,3,0,1,3
train_7583.png,3,2,1,0,3,3
train_7584.png,0,2,1,1,2,1
train_7585.png,1,2,3,1,3,0
train_7586.png,2,1,3,0,3,1
train_7587.png,1,0,2,0,3,2
train_7588.png,3,0,2,0,3,0
train_7589.png,1,2,2,2,1,2
train_7590.png,1,1,1,0,3,2
train_7591.png,3,0,0,3,2,3
train_7592.png,2,0,3,2,2,1
train_7593.png,3,0,3,1,1,0
train_7594.png,0,0,0,1,2,2
train_7595.png,2,2,2,0,3,0
train_7596.png,1,1,3,1,1,2
train_7597.png,2,0,2,3,1,0
train_7598.png,2,1,3,2,0,1
train_7599.png,0,2,3,3,3,0
train_7600.png,0,0,2,1,3,3
train_7601.png,3,3,3,2,0,2
train_7602.png,1,3,2,3,1,0
train_7603.png,3,1,3,1,3,0
train_7604.png,1,0,2,3,3,2
train_7605.png,2,3,2,2,2,1
train_7606.png,2,1,2,0,0,2
train_7607.png,1,2,1,2,2,0
train_7608.png,1,2,0,0,2,2
train_7609.png,1,3,0,1,2,0
train_7610.png,3,0,1,2,0,2
train_7611.png,2,1,0,3,1,2
train_7612.png,0,0,1,1,3,2
train_7613.png,1,2,1,2,2,1
train_7614.png,0,1,1,1,1,2
train_7615.png,1,2,2,3,3,2
train_7616.png,0,0,2,3,3,1
train_7617.png,3,3,1,3,3,0
train_7618.png,3,3,0,1,1,1
train_7619.png,2,1,3,0,3,3
train_7620.png,1,0,1,2,2,2
train_7621.png,1,2,2,2,1,1
train_7622.png,2,2,1,1,0,0
train_7623.png,0,1,0,0,0,1
train_7624.png,2,2,0,2,0,1
train_7625.png,0,2,0,3,3,1
train_7626.png,1,1,2,1,3,1
train_7627.png,3,2,3,0,2,1
train_7628.png,3,0,3,3,3,0
train_7629.png,2,0,2,1,0,0
train_7630.png,1,2,1,3,1,2
train_7631.png,3,3,0,2,3,1
train_7632.png,0,3,1,0,2,2
train_7633.png,1,2,2,3,2,0
train_7634.png,2,2,1,0,3,2
train_7635.png,1,2,2,2,2,1
train_7636.png,2,1,2,3,1,2
train_7637.png,3,0,3,3,3,3
train_7638.png,2,1,0,3,1,2
train_7639.png,3,0,2,2,0,1
train_7640.png,3,3,1,1,3,1
train_7641.png,3,1,1,3,0,0
train_7642.png,0,3,2,3,2,3
train_7643.png,0,1,0,1,2,1
train_7644.png,2,3,1,2,2,2
train_7645.png,1,3,3,2,1,0
train_7646.png,0,3,0,2,3,2
train_7647.png,0,3,3,0,3,0
train_7648.png,1,3,1,2,1,2
train_7649.png,3,3,3,1,2,1
train_7650.png,3,2,2,0,1,0
train_7651.png,0,0,0,2,2,0
train_7652.png,1,0,1,2,2,1
train_7653.png,3,2,1,1,2,2
train_7654.png,2,0,0,1,1,3
train_7655.png,2,1,0,2,3,2
train_7656.png,2,2,0,0,3,2
train_7657.png,1,3,0,1,0,0
train_7658.png,3,3,2,1,1,1
train_7659.png,1,1,1,1,3,1
train_7660.png,3,1,3,3,0,3
train_7661.png,3,0,0,1,0,2
train_7662.png,0,1,3,1,3,3
train_7663.png,3,0,3,0,3,1
train_7664.png,3,0,1,3,2,1
train_7665.png,3,1,1,2,3,3
train_7666.png,1,2,1,3,1,3
train_7667.png,2,0,0,2,2,2
train_7668.png,0,1,2,1,1,2
train_7669.png,1,1,0,3,0,0
train_7670.png,0,3,2,3,1,0
train_7671.png,0,0,2,1,0,3
train_7672.png,0,2,1,1,3,1
train_7673.png,0,2,3,1,2,0
train_7674.png,3,0,2,1,0,0
train_7675.png,0,1,3,3,2,1
train_7676.png,3,2,1,3,3,1
train_7677.png,3,1,3,0,0,0
train_7678.png,0,1,0,3,0,1
train_7679.png,3,1,3,0,3,0
train_7680.png,3,3,2,0,1,3
train_7681.png,3,1,3,3,0,1
train_7682.png,3,2,3,1,1,3
train_7683.png,0,0,2,3,1,3
train_7684.png,2,2,3,3,0,3
train_7685.png,1,3,3,1,1,0
train_7686.png,1,0,3,2,0,1
train_7687.png,1,0,1,1,2,3
train_7688.png,0,0,2,3,1,1
train_7689.png,1,0,1,3,0,1
train_7690.png,3,1,2,0,1,3
train_7691.png,2,2,3,2,2,1
train_7692.png,3,0,2,3,1,1
train_7693.png,0,0,2,3,2,1
train_7694.png,0,1,3,3,1,2
train_7695.png,1,2,1,0,2,3
train_7696.png,0,2,3,3,3,2
train_7697.png,1,3,2,3,3,0
train_7698.png,3,0,3,2,1,2
train_7699.png,3,3,2,1,3,3
train_7700.png,2,0,3,2,2,2
train_7701.png,3,1,0,0,2,0
train_7702.png,3,2,0,2,2,2
train_7703.png,1,2,0,3,0,0
train_7704.png,3,3,0,2,1,3
train_7705.png,1,1,1,3,1,0
train_7706.png,2,2,0,3,3,2
train_7707.png,2,2,2,0,1,0
train_7708.png,0,0,2,0,3,0
train_7709.png,3,1,0,2,1,0
train_7710.png,2,3,3,3,2,2
train_7711.png,1,1,1,3,1,1
train_7712.png,2,0,2,3,1,0
train_7713.png,1,1,0,1,0,3
train_7714.png,1,2,3,1,0,0
train_7715.png,2,3,0,2,1,2
train_7716.png,2,1,2,2,3,0
train_7717.png,1,1,0,2,1,3
train_7718.png,0,2,1,0,0,2
train_7719.png,3,1,2,1,2,1
train_7720.png,0,1,3,2,0,3
train_7721.png,1,3,1,0,0,0
train_7722.png,0,0,2,2,0,1
train_7723.png,1,0,2,0,0,2
train_7724.png,3,0,0,3,1,3
train_7725.png,3,1,1,0,0,3
train_7726.png,3,2,1,2,2,0
train_7727.png,3,2,0,2,0,0
train_7728.png,3,2,1,3,3,1
train_7729.png,3,0,3,1,0,0
train_7730.png,3,1,0,2,0,0
train_7731.png,3,3,2,2,2,0
train_7732.png,3,1,1,3,2,3
train_7733.png,3,3,2,0,0,1
train_7734.png,1,3,0,3,3,3
train_7735.png,2,3,3,3,3,3
train_7736.png,2,0,0,3,3,2
train_7737.png,3,1,1,3,2,1
train_7738.png,2,1,1,2,1,1
train_7739.png,3,3,1,3,2,0
train_7740.png,3,2,3,3,1,2
train_7741.png,2,2,2,0,0,2
train_7742.png,2,0,0,2,3,2
train_7743.png,1,2,0,1,0,3
train_7744.png,1,0,3,0,2,1
train_7745.png,1,0,2,0,2,3
train_7746.png,1,0,0,2,2,1
train_7747.png,3,0,1,1,3,1
train_7748.png,0,1,2,1,3,1
train_7749.png,2,3,2,0,3,2
train_7750.png,0,3,1,2,1,1
train_7751.png,3,2,2,3,2,2
train_7752.png,0,0,1,3,0,1
train_7753.png,1,2,0,3,3,2
train_7754.png,0,0,0,2,2,2
train_7755.png,2,2,1,2,3,0
train_7756.png,3,1,2,2,0,2
train_7757.png,1,0,1,1,3,0
train_7758.png,1,3,3,0,3,2
train_7759.png,1,3,3,0,3,2
train_7760.png,3,0,3,2,2,3
train_7761.png,3,1,1,2,0,1
train_7762.png,2,2,1,0,0,3
train_7763.png,3,2,1,3,0,1
train_7764.png,0,0,2,0,3,3
train_7765.png,3,0,1,3,2,3
train_7766.png,2,2,1,2,3,3
train_7767.png,0,3,1,2,2,1
train_7768.png,3,0,3,2,3,2
train_7769.png,2,2,0,2,2,1
train_7770.png,3,3,3,2,0,1
train_7771.png,3,1,3,1,2,1
train_7772.png,2,3,3,0,2,2
train_7773.png,3,0,2,3,0,2
train_7774.png,1,3,3,3,0,1
train_7775.png,2,3,0,0,2,2
train_7776.png,1,3,1,1,1,0
train_7777.png,1,1,2,1,3,2
train_7778.png,1,3,0,3,3,1
train_7779.png,2,3,3,1,2,2
train_7780.png,3,3,0,1,2,1
train_7781.png,0,0,0,1,1,1
train_7782.png,3,2,3,3,3,3
train_7783.png,3,1,0,2,0,2
train_7784.png,2,2,3,2,2,2
train_7785.png,3,3,1,3,2,1
train_7786.png,3,2,2,1,0,0
train_7787.png,2,3,1,1,0,3
train_7788.png,2,0,2,0,1,2
train_7789.png,1,1,3,0,1,0
train_7790.png,3,3,2,1,2,0
train_7791.png,0,0,3,1,1,2
train_7792.png,1,0,2,3,3,3
train_7793.png,2,1,0,3,3,2
train_7794.png,1,3,0,3,0,3
train_7795.png,2,2,1,3,2,0
train_7796.png,2,2,0,3,0,1
train_7797.png,1,1,0,1,0,2
train_7798.png,3,3,0,2,3,0
train_7799.png,3,3,1,1,2,0
train_7800.png,2,2,0,3,0,1
train_7801.png,2,3,2,3,2,3
train_7802.png,1,0,2,0,0,2
train_7803.png,2,0,3,1,0,3
train_7804.png,3,3,0,2,2,2
train_7805.png,1,1,0,1,1,0
train_7806.png,0,1,3,2,1,3
train_7807.png,1,2,1,3,1,2
train_7808.png,1,2,1,2,3,2
train_7809.png,2,3,0,2,3,2
train_7810.png,0,3,1,3,3,2
train_7811.png,3,3,2,3,3,0
train_7812.png,3,3,3,3,2,0
train_7813.png,1,3,0,0,1,3
train_7814.png,3,3,0,0,2,3
train_7815.png,2,2,3,1,1,2
train_7816.png,1,2,3,1,3,1
train_7817.png,2,0,3,3,2,0
train_7818.png,1,3,0,2,0,3
train_7819.png,2,3,0,0,0,2
train_7820.png,2,1,2,0,3,2
train_7821.png,0,2,2,1,3,2
train_7822.png,3,0,2,0,0,1
train_7823.png,1,2,0,0,2,0
train_7824.png,0,2,3,2,0,0
train_7825.png,2,0,1,3,2,1
train_7826.png,0,0,1,1,0,2
train_7827.png,2,2,1,1,3,1
train_7828.png,1,1,0,1,3,2
train_7829.png,2,2,3,0,1,0
train_7830.png,2,0,0,1,0,2
train_7831.png,1,0,0,0,1,2
train_7832.png,0,0,1,3,1,0
train_7833.png,3,3,3,1,3,3
train_7834.png,1,1,1,1,0,3
train_7835.png,3,2,3,3,1,1
train_7836.png,3,2,0,0,1,0
train_7837.png,1,1,2,1,3,0
train_7838.png,3,0,1,1,2,3
train_7839.png,2,0,3,3,1,3
train_7840.png,2,3,3,3,3,1
train_7841.png,1,2,3,0,3,3
train_7842.png,2,0,2,2,0,0
train_7843.png,0,3,2,0,0,2
train_7844.png,1,3,3,3,0,2
train_7845.png,0,2,0,1,1,1
train_7846.png,0,0,0,2,3,0
train_7847.png,3,0,1,0,1,1
train_7848.png,1,3,2,0,1,1
train_7849.png,3,3,3,1,0,1
train_7850.png,2,2,3,0,0,2
train_7851.png,2,1,3,2,2,1
train_7852.png,0,2,1,1,3,3
train_7853.png,2,0,1,2,3,0
train_7854.png,1,3,1,0,3,0
train_7855.png,2,0,0,2,3,2
train_7856.png,3,2,0,3,2,1
train_7857.png,3,2,0,2,3,1
train_7858.png,1,3,3,2,1,1
train_7859.png,2,1,2,0,2,1
train_7860.png,2,2,3,1,0,3
train_7861.png,2,1,1,0,2,2
train_7862.png,3,2,2,0,3,0
train_7863.png,1,2,0,3,1,0
train_7864.png,0,0,3,3,2,3
train_7865.png,3,3,0,1,1,2
train_7866.png,1,0,0,2,3,3
train_7867.png,3,1,0,2,1,3
train_7868.png,3,1,2,1,0,2
train_7869.png,2,1,3,0,2,1
train_7870.png,3,1,0,0,3,3
train_7871.png,0,1,3,1,0,3
train_7872.png,3,0,2,0,1,3
train_7873.png,1,0,0,0,2,3
train_7874.png,0,0,3,0,2,3
train_7875.png,0,1,3,1,2,1
train_7876.png,2,2,1,0,3,0
train_7877.png,2,3,2,1,1,2
train_7878.png,0,2,3,0,3,0
train_7879.png,3,2,3,2,1,1
train_7880.png,2,2,0,1,0,2
train_7881.png,3,3,2,0,1,1
train_7882.png,3,0,0,2,2,3
train_7883.png,3,3,1,0,2,3
train_7884.png,0,0,2,2,3,0
train_7885.png,3,0,0,1,3,3
train_7886.png,0,3,1,1,2,2
train_7887.png,0,1,2,1,1,0
train_7888.png,2,1,1,3,1,1
train_7889.png,2,1,1,3,2,2
train_7890.png,3,0,0,2,1,0
train_7891.png,1,0,0,1,0,1
train_7892.png,2,0,2,2,3,2
train_7893.png,0,2,0,2,2,1
train_7894.png,0,2,1,1,0,0
train_7895.png,1,2,3,3,2,3
train_7896.png,3,2,3,3,3,0
train_7897.png,2,1,3,3,1,3
train_7898.png,3,3,1,1,2,3
train_7899.png,1,0,1,2,1,3
train_7900.png,2,1,2,3,0,2
train_7901.png,3,3,3,1,1,0
train_7902.png,2,1,1,2,2,0
train_7903.png,1,3,2,3,0,1
train_7904.png,1,0,1,3,1,2
train_7905.png,2,1,3,3,0,3
train_7906.png,1,0,1,3,3,2
train_7907.png,2,2,3,3,1,1
train_7908.png,2,2,2,1,0,0
train_7909.png,1,1,2,2,1,0
train_7910.png,1,2,0,2,0,1
train_7911.png,3,3,3,1,1,0
train_7912.png,2,2,3,1,3,1
train_7913.png,3,2,3,0,1,3
train_7914.png,1,2,0,1,0,0
train_7915.png,2,0,2,1,1,1
train_7916.png,2,3,1,0,3,3
train_7917.png,2,1,3,3,3,2
train_7918.png,0,2,1,0,2,3
train_7919.png,1,3,0,3,3,0
train_7920.png,1,2,0,1,1,2
train_7921.png,2,2,2,1,0,0
train_7922.png,3,1,2,0,0,2
train_7923.png,0,1,3,0,0,0
train_7924.png,3,3,3,0,3,3
train_7925.png,1,2,2,3,0,0
train_7926.png,1,0,1,3,2,3
train_7927.png,2,0,2,3,3,1
train_7928.png,1,0,0,3,2,0
train_7929.png,2,0,2,1,2,0
train_7930.png,3,0,1,0,1,0
train_7931.png,2,2,3,2,2,2
train_7932.png,1,2,3,0,0,2
train_7933.png,0,2,0,1,2,3
train_7934.png,2,2,2,2,2,1
train_7935.png,3,1,1,1,2,1
train_7936.png,2,3,0,0,0,1
train_7937.png,1,0,1,2,3,3
train_7938.png,0,2,0,0,1,1
train_7939.png,0,3,3,1,1,0
train_7940.png,1,3,1,0,1,1
train_7941.png,0,2,3,0,1,3
train_7942.png,2,3,3,3,3,3
train_7943.png,2,1,2,0,3,1
train_7944.png,0,1,1,1,3,3
train_7945.png,3,3,2,3,3,0
train_7946.png,2,2,2,2,1,1
train_7947.png,0,2,3,2,2,0
train_7948.png,0,2,1,1,1,1
train_7949.png,1,0,2,3,2,0
train_7950.png,2,2,3,3,1,0
train_7951.png,0,0,2,0,1,3
train_7952.png,1,2,0,1,2,3
train_7953.png,0,3,2,3,0,2
train_7954.png,3,2,3,0,2,1
train_7955.png,1,1,3,1,2,0
train_7956.png,1,3,3,0,2,0
train_7957.png,2,0,3,0,3,0
train_7958.png,3,2,1,1,0,3
train_7959.png,3,2,3,0,0,0
train_7960.png,0,1,2,3,1,1
train_7961.png,3,2,2,0,3,1
train_7962.png,0,1,1,2,2,0
train_7963.png,0,1,0,1,3,3
train_7964.png,0,0,3,2,0,2
train_7965.png,3,0,1,2,3,1
train_7966.png,2,1,1,1,3,2
train_7967.png,2,1,1,3,2,0
train_7968.png,3,2,2,1,3,1
train_7969.png,3,1,1,2,1,0
train_7970.png,2,0,1,0,0,1
train_7971.png,2,1,1,3,2,1
train_7972.png,3,1,2,0,3,2
train_7973.png,3,0,1,3,2,3
train_7974.png,1,1,1,3,3,3
train_7975.png,2,0,1,0,0,0
train_7976.png,2,3,0,1,2,3
train_7977.png,1,0,3,3,0,0
train_7978.png,1,2,3,3,2,2
train_7979.png,0,1,2,0,2,2
train_7980.png,1,1,3,3,1,3
train_7981.png,0,3,0,3,3,1
train_7982.png,1,3,1,2,3,3
train_7983.png,2,1,1,0,3,2
train_7984.png,0,1,0,3,0,0
train_7985.png,1,2,3,3,3,0
train_7986.png,2,3,0,3,2,1
train_7987.png,0,2,2,1,1,2
train_7988.png,3,1,0,2,2,2
train_7989.png,2,0,3,1,2,0
train_7990.png,2,1,2,3,1,1
train_7991.png,0,1,1,0,3,1
train_7992.png,2,1,1,0,3,1
train_7993.png,3,3,1,1,3,3
train_7994.png,2,2,3,2,0,3
train_7995.png,0,1,3,0,2,0
train_7996.png,2,2,0,0,0,0
train_7997.png,3,3,1,3,2,0
train_7998.png,0,3,2,0,0,1
train_7999.png,0,0,3,0,2,0
train_8000.png,1,3,1,3,0,0
train_8001.png,1,0,0,0,3,0
train_8002.png,0,2,2,2,3,0
train_8003.png,1,2,0,0,3,3
train_8004.png,1,3,1,0,2,0
train_8005.png,2,2,1,3,0,0
train_8006.png,3,1,3,3,2,1
train_8007.png,1,1,2,0,0,1
train_8008.png,1,1,1,2,0,0
train_8009.png,3,2,1,2,1,3
train_8010.png,0,1,1,2,0,0
train_8011.png,3,2,2,0,2,0
train_8012.png,3,2,2,2,3,2
train_8013.png,3,2,0,3,3,0
train_8014.png,3,2,0,0,1,1
train_8015.png,1,0,3,0,2,0
train_8016.png,1,0,2,2,2,3
train_8017.png,3,2,0,0,1,0
train_8018.png,3,2,3,0,2,3
train_8019.png,2,1,1,2,0,2
train_8020.png,0,1,3,0,3,1
train_8021.png,3,2,0,2,1,1
train_8022.png,0,1,1,0,0,3
train_8023.png,2,3,2,0,3,2
train_8024.png,0,2,0,2,0,3
train_8025.png,0,3,0,3,2,0
train_8026.png,1,1,2,1,1,1
train_8027.png,1,1,3,0,1,1
train_8028.png,1,1,1,0,0,3
train_8029.png,3,2,0,1,2,1
train_8030.png,1,1,1,2,2,1
train_8031.png,3,1,1,0,3,1
train_8032.png,0,1,3,2,0,0
train_8033.png,3,2,2,3,1,2
train_8034.png,3,1,3,3,1,3
train_8035.png,1,2,0,3,0,1
train_8036.png,3,0,1,2,2,0
train_8037.png,1,2,1,1,1,0
train_8038.png,3,2,3,2,3,2
train_8039.png,2,2,3,1,1,3
train_8040.png,2,0,1,2,2,3
train_8041.png,3,2,0,0,1,2
train_8042.png,0,0,1,0,0,2
train_8043.png,0,2,1,0,0,0
train_8044.png,0,2,2,0,1,1
train_8045.png,0,3,1,1,1,2
train_8046.png,1,2,1,1,3,1
train_8047.png,3,3,0,3,0,3
train_8048.png,2,3,2,3,1,3
train_8049.png,3,0,2,1,3,1
train_8050.png,2,1,2,3,0,3
train_8051.png,2,1,1,2,1,1
train_8052.png,1,2,2,1,2,1
train_8053.png,3,1,0,2,2,1
train_8054.png,0,0,0,3,2,0
train_8055.png,0,2,3,0,3,3
train_8056.png,0,2,3,3,3,2
train_8057.png,0,1,0,1,1,2
train_8058.png,1,1,2,3,3,0
train_8059.png,3,2,1,2,0,3
train_8060.png,0,0,0,0,0,3
train_8061.png,1,0,1,0,0,0
train_8062.png,0,1,2,2,1,3
train_8063.png,1,1,2,3,0,0
train_8064.png,3,0,1,0,1,2
train_8065.png,0,2,1,3,3,3
train_8066.png,1,0,1,2,2,1
train_8067.png,1,0,1,3,3,1
train_8068.png,0,1,2,1,0,3
train_8069.png,2,0,3,0,0,1
train_8070.png,2,2,2,0,3,1
train_8071.png,3,0,1,2,0,2
train_8072.png,2,1,0,1,1,0
train_8073.png,0,0,1,0,3,2
train_8074.png,3,0,0,0,3,1
train_8075.png,2,1,3,0,0,1
train_8076.png,1,3,2,0,0,1
train_8077.png,2,0,3,2,1,3
train_8078.png,1,2,3,3,0,1
train_8079.png,3,0,0,2,0,0
train_8080.png,1,0,0,0,2,1
train_8081.png,0,2,3,1,2,1
train_8082.png,0,1,0,0,1,3
train_8083.png,3,3,2,3,0,1
train_8084.png,3,3,1,2,0,0
train_8085.png,1,1,2,1,3,0
train_8086.png,3,2,3,1,1,0
train_8087.png,1,3,2,2,1,1
train_8088.png,3,0,0,1,2,0
train_8089.png,0,1,0,1,2,0
train_8090.png,3,1,0,2,0,2
train_8091.png,2,1,3,3,0,3
train_8092.png,2,3,3,0,1,0
train_8093.png,1,2,3,0,1,2
train_8094.png,1,0,3,1,2,3
train_8095.png,0,1,1,3,0,0
train_8096.png,2,0,3,1,2,3
train_8097.png,3,2,3,1,2,1
train_8098.png,2,3,3,1,2,2
train_8099.png,0,2,0,1,0,1
train_8100.png,0,1,1,3,2,0
train_8101.png,3,0,2,0,0,2
train_8102.png,0,1,3,3,1,2
train_8103.png,0,0,1,2,0,2
train_8104.png,2,0,2,1,1,2
train_8105.png,3,3,2,1,3,3
train_8106.png,1,1,0,0,3,0
train_8107.png,0,0,2,0,2,0
train_8108.png,2,0,0,1,3,3
train_8109.png,2,2,0,1,0,2
train_8110.png,0,0,0,1,2,2
train_8111.png,0,3,3,3,1,1
train_8112.png,0,3,3,2,0,2
train_8113.png,2,3,3,3,0,1
train_8114.png,1,1,1,0,1,2
train_8115.png,3,2,0,3,3,3
train_8116.png,3,2,0,2,3,3
train_8117.png,3,1,0,1,1,2
train_8118.png,0,1,0,2,2,1
train_8119.png,2,2,2,3,0,0
train_8120.png,0,0,0,1,1,3
train_8121.png,0,3,0,0,3,0
train_8122.png,3,1,3,3,1,0
train_8123.png,0,1,2,3,3,0
train_8124.png,1,3,3,1,2,0
train_8125.png,1,2,3,1,2,2
train_8126.png,0,1,1,2,1,1
train_8127.png,2,2,2,0,0,1
train_8128.png,0,0,3,1,3,3
train_8129.png,2,1,1,0,0,1
train_8130.png,2,0,2,1,2,1
train_8131.png,0,2,2,1,1,0
train_8132.png,2,1,2,0,2,2
train_8133.png,1,1,1,0,1,1
train_8134.png,2,2,1,2,3,1
train_8135.png,2,0,3,0,3,3
train_8136.png,0,0,0,2,3,0
train_8137.png,0,1,1,1,2,0
train_8138.png,3,2,0,3,3,3
train_8139.png,2,3,2,0,3,0
train_8140.png,3,3,3,3,1,2
train_8141.png,2,1,2,1,0,1
train_8142.png,2,3,3,1,2,3
train_8143.png,3,2,0,1,3,2
train_8144.png,0,3,1,1,1,1
train_8145.png,3,1,3,0,1,1
train_8146.png,2,2,0,0,2,2
train_8147.png,2,0,1,0,0,3
